RMSD(ArbAlign),nameA,nameB,time
0.32054196237103044,10-1,10-2,0.029468059539794922
0.3785734400835834,50-1,50-2,0.555042028427124
0.2122750424691451,100-1,100-2,2.1728720664978027
0.2983410363312042,150-1,150-2,4.861768007278442
0.5356416145624101,200-1,200-2,8.595357894897461
0.1217026131188734,300-1,300-2,19.07259202003479
0.5135742563836682,500-1,500-2,53.263668060302734
0.2214082418401077,1000-1,1000-2,213.72819018363953
