RMSD(ArbAlign),nameA,nameB,time
0.32054196237103044,10-1,10-2,0.016878128051757812
0.3785734400835834,50-1,50-2,0.2769811153411865
0.2122750424691451,100-1,100-2,1.076667070388794
0.2983410363312043,150-1,150-2,2.4311270713806152
0.5357185285891831,200-1,200-2,4.288127899169922
0.1217026131188734,300-1,300-2,9.441508054733276
0.5135742563836682,500-1,500-2,26.96601104736328
0.2214082418401077,1000-1,1000-2,108.81710886955261
