nameA,nameB,RMSD(OTMol),alpha,mismatch_bond,assignment
4csv_imatinib,4csv_imatinib_conf20,3.2435049706393135,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 34 33 31 32 30 29 35 36]"
4csv_imatinib,4csv_imatinib_conf21,2.9841802914758104,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 26 25
 24 23 22 27 28 29 30 31 32 33 34 35 36]"
4csv_imatinib,4csv_imatinib_conf22,3.828887354970028,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 34 33 31 32 30 29 35 36]"
4csv_imatinib,4csv_imatinib_conf23,4.251396431365012,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 34 33 31 32 30 29 35 36]"
4csv_imatinib,4csv_imatinib_conf24,3.4854641337694563,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32 33 34 35 36]"
4csv_imatinib,4csv_imatinib_conf25,2.8478079191808443,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 26 25
 24 23 22 27 28 34 33 31 32 30 29 35 36]"
4csv_imatinib,4csv_imatinib_conf26,2.7072080695803176,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 34 33 31 32 30 29 35 36]"
4csv_imatinib,4csv_imatinib_conf27,3.770912404098142,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32 33 34 35 36]"
4csv_imatinib,4csv_imatinib_conf28,4.007591993899202,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 26 25
 24 23 22 27 28 29 30 31 32 33 34 35 36]"
4csv_imatinib,4csv_imatinib_conf29,4.678482908439117,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 26 25
 24 23 22 27 28 29 30 31 32 33 34 35 36]"
4csv_imatinib,4csv_imatinib_conf30,4.495165341823517,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 26 25
 24 23 22 27 28 29 30 31 32 33 34 35 36]"
4csv_imatinib,4csv_imatinib_conf31,2.8094175518852125,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 26 25
 24 23 22 27 28 29 30 31 32 33 34 35 36]"
4csv_imatinib,4csv_imatinib_conf32,4.940013707193188,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 26 25
 24 23 22 27 28 34 33 31 32 30 29 35 36]"
4csv_imatinib,4csv_imatinib_conf33,3.324777926550509,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 26 25
 24 23 22 27 28 34 33 31 32 30 29 35 36]"
4csv_imatinib,4csv_imatinib_conf34,4.169121630256718,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32 33 34 35 36]"
4csv_imatinib,4csv_imatinib_conf35,3.7734294448561347,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32 33 34 35 36]"
4csv_imatinib,4csv_imatinib_conf36,3.6487088990561287,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32 33 34 35 36]"
4csv_imatinib,4csv_imatinib_conf37,2.3833216826655943,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 34 33 31 32 30 29 35 36]"
4csv_imatinib,4csv_imatinib_conf38,2.9479920754104216,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 26 25
 24 23 22 27 28 34 33 31 32 30 29 35 36]"
4csv_imatinib,4csv_imatinib_conf39,4.067883203102837,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32 33 34 35 36]"
4csv_imatinib,4csv_imatinib_conf40,4.765003405694079,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 34 33 31 32 30 29 35 36]"
4csv_imatinib,4csv_imatinib_conf41,3.593284387798313,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 34 33 31 32 30 29 35 36]"
4csv_imatinib,4csv_imatinib_conf42,3.5216135279675176,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 34 33 31 32 30 29 35 36]"
4csv_imatinib,4csv_imatinib_conf43,4.944052168834311,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 26 25
 24 23 22 27 28 34 33 31 32 30 29 35 36]"
4csv_imatinib,4csv_imatinib_conf44,4.084655930273634,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 34 33 31 32 30 29 35 36]"
4csv_imatinib,4csv_imatinib_conf45,3.2989000167925884,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 26 25
 24 23 22 27 28 29 30 31 32 33 34 35 36]"
4csv_imatinib,4csv_imatinib_conf46,2.1886828124918396,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 26 25
 24 23 22 27 28 34 33 31 32 30 29 35 36]"
4csv_imatinib,4csv_imatinib_conf47,3.979796763055277,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 34 33 31 32 30 29 35 36]"
4csv_imatinib,4csv_imatinib_conf48,3.924654308196655,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 34 33 31 32 30 29 35 36]"
4csv_imatinib,4csv_imatinib_conf49,4.150593941313566,,0,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32 33 34 35 36]"
